tempo,erro
1240, -3.92326e-07
1250, -1.71355e-06
1260, -2.08124e-06
1270, -2.94878e-06
1280, -3.52767e-06
1290, -2.67867e-06
1300, -3.65623e-06
1310, -3.11112e-06
1320, -1.70313e-06
1330, -1.38695e-06
1340, -1.1961e-06
1350, 1.23944e-07
1360, -3.12506e-08
1370, -8.30101e-07
1380, -2.11235e-06
1390, -3.15695e-06
1400, -2.64559e-06
1410, -3.9801e-07
1420, -3.01697e-06
1430, -4.5576e-06
1440, -5.13215e-06
1450, -7.16361e-06
1460, -7.2077e-06
1470, -7.80365e-06
1480, -7.48972e-06
1490, -5.2209e-06
1500, -4.35824e-06
1510, -5.19914e-06
1520, -4.51587e-06
1530, -4.43321e-06
1540, -3.60765e-06
1550, -3.75915e-06
1560, -5.81712e-06
1570, -5.19805e-06
1580, -7.55965e-06
1590, -5.41667e-06
1600, -5.41223e-06
1610, -5.46683e-06
1620, -6.25715e-06
1630, -4.53552e-06
1640, -5.38648e-06
1650, -5.16802e-06
1660, -4.55304e-06
1670, -5.09491e-06
1680, -4.95634e-06
1690, -5.72977e-06
1700, -3.55094e-06
1710, -3.6103e-06
1720, -3.02204e-06
1730, -4.17829e-06
1740, -5.1171e-06
1750, -6.05072e-06
1760, -8.57567e-06
1770, -8.84069e-06
1780, -9.93884e-06
1790, -1.30773e-05
1800, -1.4817e-05
1810, -1.27318e-05
1820, -1.22735e-05
1830, -1.37384e-05
1840, -1.09734e-05
1850, -1.00373e-05
1860, -6.90994e-06
1870, -1.05044e-05
1880, -1.02367e-05
1890, -1.17105e-05
1900, -8.63986e-06
1910, -3.76255e-06
1920, -3.64281e-06
1930, -3.43521e-06
1940, -8.57711e-06
1950, -6.43464e-06
1960, -2.6364e-06
1970, -2.1089e-06
1980, -9.95718e-07
1990, -3.165e-06
2000, -5.62608e-06
2010, -5.38347e-06
2020, -1.09094e-06
2030, -8.23401e-07
2040, -2.59967e-06
2050, -1.7279e-06
2060, -1.69677e-06
2070, -3.32408e-06
2080, -2.60728e-06
2090, -4.23929e-06
2100, -4.56759e-06
2110, -2.79408e-07
2120, -1.0228e-06
2130, -1.82023e-06
2140, -1.51248e-06
2150, -1.68015e-06
2160, -1.77562e-06
2170, -2.0524e-06
2180, -3.13887e-06
2190, -2.32008e-06
2200, -7.29903e-07
2210, -1.16964e-06
2220, -1.62613e-06
2230, -1.04632e-06
2240, -2.23638e-07
2250, -1.91072e-06
2260, -1.35059e-06
2270, -8.45737e-07
2280, -3.03394e-07
2290, -1.54638e-06
2300, -1.49027e-06
2310, -1.10064e-07
2320, -4.26363e-06
2330, -5.98827e-06
2340, -6.65649e-06
2350, -7.93394e-06
2360, -7.60993e-06
2370, -9.11905e-06
2380, -8.61112e-06
2390, -9.35204e-06
2400, -1.1719e-05
2410, -1.32115e-05
2420, -1.3665e-05
2430, -1.39018e-05
2440, -1.19569e-05
2450, -1.30813e-05
2460, -9.7957e-06
2470, -1.22385e-05
2480, -1.29703e-05
2490, -1.14965e-05
2500, -1.23167e-05
2510, -9.69087e-06
2520, -1.3247e-05
2530, -1.45841e-05
2540, -1.68336e-05
2550, -1.70601e-05
2560, -1.60479e-05
2570, -1.68057e-05
2580, -1.81698e-05
2590, -2.34133e-05
2600, -2.06973e-05
2610, -1.77887e-05
2620, -2.25353e-05
2630, -2.32757e-05
2640, -2.85514e-05
2650, -2.50064e-05
2660, -2.43796e-05
2670, -2.43046e-05
2680, -2.39295e-05
2690, -2.45764e-05
2700, -2.40952e-05
2710, -2.15503e-05
2720, -1.77413e-05
2730, -1.73664e-05
2740, -2.39196e-05
2750, -2.74484e-05
2760, -2.24446e-05
2770, -2.40951e-05
2780, -2.66806e-05
2790, -2.69826e-05
2800, -2.02011e-05
2810, -1.82113e-05
2820, -1.32789e-05
2830, -1.5715e-05
2840, -1.57373e-05
2850, -1.74946e-05
2860, -1.85256e-05
2870, -1.8722e-05
2880, -1.96429e-05
2890, -2.20623e-05
2900, -2.25255e-05
2910, -2.48895e-05
2920, -2.33241e-05
2930, -2.24264e-05
2940, -2.13908e-05
2950, -2.44334e-05
2960, -2.5835e-05
2970, -2.54095e-05
2980, -2.45268e-05
2990, -2.44205e-05
3000, -2.71724e-05
3010, -2.82593e-05
3020, -2.7254e-05
3030, -2.75366e-05
3040, -2.3774e-05
3050, -2.76974e-05
3060, -2.45534e-05
3070, -2.56606e-05
3080, -2.19631e-05
3090, -2.0351e-05
3100, -2.18249e-05
3110, -1.97749e-05
3120, -2.05657e-05
3130, -1.80465e-05
3140, -2.13845e-05
3150, -2.25117e-05
3160, -2.3258e-05
3170, -2.32211e-05
3180, -1.94337e-05
3190, -2.08179e-05
3200, -1.99932e-05
3210, -2.10369e-05
3220, -2.00302e-05
3230, -1.98937e-05
3240, -1.82753e-05
3250, -1.78512e-05
3260, -1.87116e-05
3270, -1.55942e-05
3280, -1.79835e-05
3290, -1.71765e-05
3300, -1.43911e-05
3310, -1.4445e-05
3320, -1.5153e-05
3330, -1.75726e-05
3340, -1.7441e-05
3350, -1.81786e-05
3360, -2.22354e-05
3370, -2.34906e-05
3380, -2.13352e-05
3390, -1.624e-05
3400, -1.88502e-05
3410, -1.6941e-05
3420, -1.25905e-05
3430, -6.06728e-06
3440, -8.62438e-06
3450, -1.1264e-05
3460, -8.61187e-06
3470, -4.61687e-06
3480, -6.93018e-06
3490, -9.49514e-06
3500, -1.03276e-05
3510, -1.06954e-05
3520, -1.14931e-05
3530, -1.60895e-05
3540, -1.23425e-05
3550, -6.53531e-06
3560, -7.42747e-06
3570, -7.11741e-06
3580, -9.09365e-06
3590, -5.47119e-06
3600, -5.57695e-06
3610, 6.23077e-06
3620, 5.94593e-06
3630, 1.13824e-05
3640, 6.30262e-06
3650, 3.74428e-06
3660, -4.41221e-06
3670, -2.54126e-06
3680, 5.8243e-06
3690, -4.56296e-06
3700, -4.68374e-06
3710, -4.99845e-06
3720, -6.95078e-06
3730, -7.69515e-06
3740, -7.09436e-06
3750, -4.16047e-06
3760, 3.12415e-06
3770, 6.03516e-06
3780, 6.34153e-06
3790, 7.56726e-06
3800, 8.73369e-06
3810, 1.41431e-05
3820, 1.95808e-05
3830, 2.13643e-05
3840, 1.82893e-05
3850, 1.87783e-05
3860, 1.7921e-05
3870, 1.58875e-05
3880, 1.6252e-05
3890, 1.5952e-05
3900, 1.56908e-05
3910, 2.24854e-05
3920, 2.28772e-05
3930, 2.59452e-05
3940, 2.30646e-05
3950, 2.22491e-05
3960, 2.12194e-05
3970, 2.60184e-05
3980, 2.26926e-05
3990, 2.42496e-05
4000, 2.32001e-05
4010, 2.83069e-05
4020, 2.45162e-05
4030, 2.70923e-05
4040, 2.7552e-05
4050, 2.68649e-05
4060, 2.90672e-05
4070, 2.97946e-05
4080, 3.016e-05
4090, 2.92475e-05
4100, 2.58307e-05
4110, 2.01999e-05
4120, 2.22285e-05
4130, 2.05177e-05
4140, 1.5669e-05
4150, 1.75773e-05
4160, 1.66194e-05
4170, 1.75841e-05
4180, 1.83676e-05
4190, 2.07093e-05
4200, 1.98365e-05
4210, 2.32949e-05
4220, 2.00847e-05
4230, 2.20795e-05
4240, 1.68649e-05
4250, 1.50069e-05
4260, 1.80793e-05
4270, 1.7778e-05
4280, 1.52598e-05
4290, 1.37746e-05
4300, 1.26331e-05
4310, 1.57425e-05
4320, 1.69683e-05
4330, 1.18228e-05
4340, 7.68393e-06
4350, 9.39528e-06
4360, 6.57225e-06
4370, 6.97515e-06
4380, 1.03249e-05
4390, 1.38736e-05
4400, 6.09412e-06
4410, 7.02636e-06
4420, 8.93093e-06
4430, 1.22822e-05
4440, 9.19634e-06
4450, 1.82002e-05
4460, 2.00197e-05
4470, 2.02271e-05
4480, 2.26753e-05
4490, 1.89919e-05
4500, 1.89958e-05
4510, 1.99747e-05
4520, 2.00117e-05
4530, 2.31304e-05
4540, 2.34995e-05
4550, 2.13064e-05
4560, 2.41524e-05
4570, 2.3769e-05
4580, 2.68629e-05
4590, 2.91781e-05
4600, 3.01732e-05
4610, 2.6687e-05
4620, 2.97932e-05
4630, 2.64883e-05
4640, 2.47079e-05
4650, 2.06672e-05
4660, 2.25489e-05
4670, 1.8815e-05
4680, 1.7894e-05
4690, 2.08412e-05
4700, 2.30033e-05
4710, 2.42264e-05
4720, 2.77191e-05
4730, 2.33586e-05
4740, 1.46372e-05
4750, 7.0592e-06
4760, 7.15562e-06
4770, 1.15345e-05
4780, 1.38184e-05
4790, 1.7471e-05
4800, 2.41188e-05
4810, 2.81811e-05
4820, 2.01237e-05
4830, 2.00016e-05
4840, 9.511e-06
4850, 1.0585e-05
4860, 1.68902e-06
4870, 3.54396e-06
4880, -6.26721e-06
4890, -1.47934e-05
4900, -1.40489e-05
4910, -1.58456e-05
4920, -1.29671e-05
4930, -1.34224e-05
4940, -1.16901e-05
4950, -1.27326e-05
4960, -1.16711e-05
4970, -1.66882e-05
4980, -1.9431e-05
4990, -1.7927e-05
5000, -3.38017e-05
5010, -3.31884e-05
5020, -3.42344e-05
5030, -3.9434e-05
5040, -4.50736e-05
5050, -5.52317e-05
5060, -6.01624e-05
5070, -5.32466e-05
5080, -4.71251e-05
5090, -4.8412e-05
5100, -5.05611e-05
5110, -4.92279e-05
5120, -4.82322e-05
5130, -5.46388e-05
5140, -5.43224e-05
5150, -5.43679e-05
5160, -6.00762e-05
5170, -5.67443e-05
5180, -5.13465e-05
5190, -4.80447e-05
5200, -4.59496e-05
5210, -4.72981e-05
5220, -4.58965e-05
5230, -4.81313e-05
5240, -4.88968e-05
5250, -5.05009e-05
5260, -5.04452e-05
5270, -5.50189e-05
5280, -5.31753e-05
5290, -5.16759e-05
5300, -5.17859e-05
5310, -4.68864e-05
5320, -4.59988e-05
5330, -5.20541e-05
5340, -5.03952e-05
5350, -5.99809e-05
5360, -5.24212e-05
5370, -5.08737e-05
5380, -4.44899e-05
5390, -5.23773e-05
5400, -4.71587e-05
5410, -5.2671e-05
5420, -5.08927e-05
5430, -5.37113e-05
5440, -5.2445e-05
5450, -5.58186e-05
5460, -6.28162e-05
5470, -6.16335e-05
5480, -6.20578e-05
5490, -6.67931e-05
5500, -6.06784e-05
5510, -6.22502e-05
5520, -5.8999e-05
5530, -5.41215e-05
5540, -4.54905e-05
5550, -5.05178e-05
5560, -5.73084e-05
5570, -5.98649e-05
5580, -5.77747e-05
5590, -6.85098e-05
5600, -7.02124e-05
5610, -6.59257e-05
5620, -6.92709e-05
5630, -7.00366e-05
5640, -6.34701e-05
5650, -6.20364e-05
5660, -6.27276e-05
5670, -5.87489e-05
5680, -5.48446e-05
5690, -6.2975e-05
5700, -6.21511e-05
5710, -6.29328e-05
5720, -6.22154e-05
5730, -5.33409e-05
5740, -5.13807e-05
5750, -5.09092e-05
5760, -4.66378e-05
5770, -4.35107e-05
5780, -3.42269e-05
5790, -4.41655e-05
5800, -4.79808e-05
5810, -5.04844e-05
5820, -5.01648e-05
5830, -5.31473e-05
5840, -4.96527e-05
5850, -5.49909e-05
5860, -5.06103e-05
5870, -5.2561e-05
5880, -6.84388e-05
5890, -7.05074e-05
5900, -6.58788e-05
5910, -6.91619e-05
5920, -7.3681e-05
5930, -6.86602e-05
5940, -7.24704e-05
5950, -7.17936e-05
5960, -7.62846e-05
5970, -6.89899e-05
5980, -7.13258e-05
5990, -7.39991e-05
6000, -7.41911e-05
6010, -7.31206e-05
6020, -7.03495e-05
6030, -6.7174e-05
6040, -6.58226e-05
6050, -6.79383e-05
6060, -6.84186e-05
6070, -6.21323e-05
6080, -5.47215e-05
6090, -5.21179e-05
6100, -5.5888e-05
6110, -6.43327e-05
6120, -6.57425e-05
6130, -6.97089e-05
6140, -7.6924e-05
6150, -8.3154e-05
6160, -8.24639e-05
6170, -7.63188e-05
6180, -8.12278e-05
6190, -8.56153e-05
6200, -8.80455e-05
6210, -8.40559e-05
6220, -8.53246e-05
6230, -8.64999e-05
6240, -8.60461e-05
6250, -8.7515e-05
6260, -8.66832e-05
6270, -9.19674e-05
6280, -9.66458e-05
6290, -9.21493e-05
6300, -9.78807e-05
6310, -9.78824e-05
6320, -9.72738e-05
6330, -0.000101486
6340, -0.000101587
6350, -0.000107267
6360, -0.000108167
6370, -0.000108959
6380, -0.000104165
6390, -0.000100175
6400, -9.72007e-05
6410, -9.74355e-05
6420, -9.81207e-05
6430, -9.58452e-05
6440, -9.7708e-05
6450, -9.8096e-05
6460, -9.4041e-05
6470, -9.02382e-05
6480, -8.56192e-05
6490, -8.49794e-05
6500, -8.39762e-05
6510, -8.00041e-05
6520, -8.00554e-05
6530, -8.93653e-05
6540, -9.18928e-05
6550, -9.98157e-05
6560, -9.71673e-05
6570, -0.000105924
6580, -0.000103255
6590, -0.00011573
6600, -0.000112259
6610, -0.000112868
6620, -9.87936e-05
6630, -9.65453e-05
6640, -9.78964e-05
6650, -9.47746e-05
6660, -9.99879e-05
6670, -9.38032e-05
6680, -8.80453e-05
6690, -9.06889e-05
6700, -9.62235e-05
6710, -8.91808e-05
6720, -8.5114e-05
6730, -8.35507e-05
6740, -8.49531e-05
6750, -8.66955e-05
6760, -8.86657e-05
6770, -8.62995e-05
6780, -9.87823e-05
6790, -0.000107926
6800, -0.000111872
6810, -0.000117292
6820, -0.000113131
6830, -0.000121647
6840, -0.000133702
6850, -0.00014011
6860, -0.000140488
6870, -0.000146544
6880, -0.000168833
6890, -0.000155955
6900, -0.000143964
6910, -0.000148975
6920, -0.00013547
6930, -0.0001447
6940, -0.000149387
6950, -0.000158616
6960, -0.000142001
6970, -0.000139253
6980, -0.000156781
6990, -0.000145485
7000, -0.00014063
7010, -0.000146691
7020, -0.000123798
7030, -0.000107772
7040, -0.000106691
7050, -0.000113015
7060, -0.00011293
7070, -0.000122634
7080, -0.000118587
7090, -0.000108858
7100, -0.000102356
7110, -9.81811e-05
7120, -0.000100686
7130, -9.83363e-05
7140, -9.79528e-05
7150, -0.000112017
7160, -0.000108097
7170, -0.000108341
7180, -0.000102362
7190, -9.1522e-05
7200, -8.41988e-05
7210, -7.39016e-05
7220, -6.75958e-05
7230, -5.90279e-05
7240, -6.51869e-05
7250, -6.10666e-05
7260, -6.01495e-05
7270, -4.99969e-05
7280, -4.26106e-05
7290, -5.56972e-05
7300, -5.62442e-05
7310, -4.68237e-05
7320, -4.6418e-05
7330, -4.27949e-05
7340, -3.87331e-05
7350, -3.41046e-05
7360, -2.35249e-05
7370, -4.08606e-05
7380, -4.43866e-05
7390, -3.1824e-05
7400, -3.27962e-05
7410, -3.65687e-05
7420, -3.0346e-05
7430, -2.61007e-05
7440, -2.98216e-05
7450, -3.23079e-05
7460, -2.2235e-05
7470, -2.32857e-05
7480, -2.63307e-05
7490, -2.21872e-05
7500, -2.71229e-05
7510, -2.99369e-05
7520, -2.83504e-05
7530, -2.31768e-05
7540, -3.60836e-05
7550, -4.04552e-05
7560, -4.0249e-05
7570, -3.87604e-05
7580, -2.07001e-05
7590, -1.38045e-05
7600, -1.57057e-05
7610, -5.22994e-06
7620, 1.01036e-05
7630, 5.56292e-06
7640, 3.84713e-06
7650, -4.4008e-06
7660, -5.60199e-06
7670, -5.73749e-06
7680, -7.72211e-06
7690, 3.22054e-06
7700, 4.64619e-06
7710, -2.59561e-06
7720, 1.86974e-06
7730, 7.16064e-06
7740, 4.94675e-06
7750, 5.3662e-06
7760, 8.17201e-06
7770, 3.02268e-06
7780, 1.07048e-06
7790, -4.11604e-06
7800, -1.76383e-05
7810, -1.5614e-05
7820, -1.68614e-05
7830, -2.47213e-05
7840, -3.09105e-05
7850, -4.29775e-05
7860, -3.94363e-05
7870, -4.99234e-05
7880, -4.74264e-05
7890, -4.25602e-05
7900, -3.78293e-05
7910, -4.49678e-05
7920, -2.46037e-05
7930, -2.75604e-05
7940, -3.28977e-05
7950, -3.02841e-05
7960, -2.95868e-05
7970, -2.25501e-05
7980, -2.06972e-05
7990, -2.39979e-05
8000, -1.99245e-05
8010, -2.29612e-05
8020, -1.71348e-05
8030, -1.62981e-05
8040, -1.73041e-05
8050, -1.89721e-05
8060, -2.00078e-05
8070, -2.46988e-05
8080, -2.69585e-05
8090, -2.58811e-05
8100, -2.69325e-05
8110, -1.40663e-05
8120, -1.86813e-05
8130, -2.85187e-05
8140, -2.99666e-05
8150, -4.32612e-05
8160, -5.45031e-05
8170, -5.38977e-05
8180, -4.83853e-05
8190, -4.25598e-05
8200, -4.97437e-05
8210, -6.81722e-05
8220, -6.70353e-05
8230, -7.15391e-05
8240, -6.95605e-05
8250, -6.63906e-05
8260, -5.35926e-05
8270, -5.22115e-05
8280, -5.9399e-05
8290, -5.34268e-05
8300, -4.9139e-05
8310, -5.32538e-05
8320, -4.5583e-05
8330, -4.39296e-05
8340, -5.85478e-05
8350, -5.40602e-05
8360, -5.53126e-05
8370, -5.37335e-05
8380, -5.29331e-05
8390, -5.35909e-05
8400, -6.57437e-05
8410, -7.3186e-05
8420, -8.23185e-05
8430, -8.23574e-05
8440, -8.78782e-05
8450, -8.88115e-05
8460, -8.96414e-05
8470, -8.76034e-05
8480, -0.000108582
8490, -0.000104782
8500, -0.000111059
8510, -0.0001017
8520, -0.000116454
8530, -0.000108986
8540, -0.000101612
8550, -0.00010436
8560, -0.000115928
8570, -0.000110765
8580, -0.000124293
8590, -0.000127619
8600, -0.000119731
8610, -0.000126464
8620, -0.000119457
8630, -0.000123491
8640, -0.000112644
8650, -0.000108392
8660, -0.000110807
8670, -0.000104077
8680, -0.000106332
8690, -9.1842e-05
8700, -8.95566e-05
8710, -8.85588e-05
8720, -9.46981e-05
8730, -0.000103945
8740, -9.92495e-05
8750, -9.5045e-05
8760, -0.000100321
8770, -0.000103121
8780, -0.000108387
8790, -9.87738e-05
8800, -0.000105505
8810, -0.000111035
8820, -0.000113286
8830, -0.000109353
8840, -0.00011549
8850, -0.000117209
8860, -0.000117953
8870, -0.000112925
8880, -0.000120695
8890, -0.000116023
8900, -0.000114585
8910, -0.000114116
8920, -0.000114653
8930, -0.000119813
8940, -0.000109553
8950, -0.000108445
8960, -0.000102545
8970, -0.000111586
8980, -0.000103718
8990, -0.000101835
9000, -9.89924e-05
9010, -0.000107767
9020, -0.000118406
9030, -0.000119075
9040, -0.000123775
9050, -0.000120849
9060, -0.000125328
9070, -0.000135048
9080, -0.000136163
9090, -0.000132862
9100, -0.000132317
9110, -0.000132196
9120, -0.00013641
9130, -0.000136689
9140, -0.000129024
9150, -0.0001251
9160, -0.000124826
9170, -0.000121919
9180, -0.00012323
9190, -0.000133199
9200, -0.000131213
9210, -0.000132141
9220, -0.000136426
9230, -0.000139796
9240, -0.000137423
9250, -0.000134646
9260, -0.000145755
9270, -0.000150949
9280, -0.000152455
9290, -0.000163055
9300, -0.000156746
9310, -0.000148972
9320, -0.000142088
9330, -0.000127048
9340, -0.000142001
9350, -0.00013961
9360, -0.00011052
9370, -0.000126576
9380, -0.000141608
9390, -0.00012181
9400, -0.000103814
9410, -9.95389e-05
9420, -0.000106654
9430, -0.000108805
9440, -0.000103608
9450, -0.000108358
9460, -0.000111639
9470, -0.000101957
9480, -9.54649e-05
9490, -9.55215e-05
9500, -0.000100529
9510, -0.000114336
9520, -8.89254e-05
9530, -0.00010802
9540, -0.000105526
9550, -0.000100018
9560, -0.00010786
9570, -0.000107689
9580, -9.35712e-05
9590, -9.39113e-05
9600, -6.88678e-05
9610, -8.71653e-05
9620, -9.07528e-05
9630, -9.00566e-05
9640, -9.11673e-05
9650, -9.46868e-05
9660, -8.36508e-05
9670, -7.81238e-05
9680, -0.000104678
9690, -0.000118112
9700, -0.000118099
9710, -0.000115509
9720, -0.000114204
9730, -0.000115689
9740, -0.000125376
9750, -0.000122032
9760, -0.000111313
9770, -0.000117684
9780, -0.000118849
9790, -0.000117649
9800, -0.000106988
9810, -9.9752e-05
9820, -7.5496e-05
9830, -5.27325e-05
9840, -6.07642e-05
9850, -8.8041e-05
9860, -0.000100741
9870, -9.80037e-05
9880, -0.000101201
9890, -0.000102136
9900, -0.000119749
9910, -0.000136442
9920, -0.000126035
9930, -0.000112098
9940, -0.000115953
9950, -0.000122964
9960, -0.000108617
9970, -0.00011151
9980, -0.000102413
9990, -0.000108967
10000, -9.89756e-05
10010, -8.24493e-05
10020, -0.000103606
10030, -0.00010089
10040, -0.000105022
10050, -0.000125076
10060, -0.00012078
10070, -0.000124768
10080, -0.000128508
10090, -0.000115589
10100, -0.000120173
10110, -0.000111768
10120, -0.000119433
10130, -0.000112638
10140, -0.000114221
10150, -0.000129517
10160, -0.000131581
10170, -0.000140199
10180, -0.000149753
10190, -0.000147176
10200, -0.00016124
10210, -0.00015881
10220, -0.000146804
10230, -0.000164478
10240, -0.000166541
10250, -0.000171797
10260, -0.000177165
10270, -0.00018418
10280, -0.000181941
10290, -0.000176606
10300, -0.000176518
10310, -0.000162929
10320, -0.000162972
10330, -0.000152149
10340, -0.00014833
10350, -0.00013423
10360, -0.000146024
10370, -0.000124495
10380, -0.00012879
10390, -0.00013069
10400, -0.000123542
10410, -0.000116157
10420, -0.000106113
10430, -9.97893e-05
10440, -9.83153e-05
10450, -0.000110979
10460, -0.000115138
10470, -0.000115388
10480, -0.000117056
10490, -0.000104306
10500, -9.04312e-05
10510, -0.000100042
10520, -9.01436e-05
10530, -9.74542e-05
10540, -9.50524e-05
10550, -8.58415e-05
10560, -8.57725e-05
10570, -9.89536e-05
10580, -9.62815e-05
10590, -9.64621e-05
10600, -0.000105323
10610, -0.000108104
10620, -0.000115163
10630, -0.000133548
10640, -0.000146585
10650, -0.00016865
10660, -0.000167242
10670, -0.000160848
10680, -0.000173866
10690, -0.00018798
10700, -0.000180451
10710, -0.000176103
10720, -0.000179806
10730, -0.000164472
10740, -0.000173767
10750, -0.000177327
10760, -0.000155158
10770, -0.000156144
10780, -0.000145921
10790, -0.000142585
10800, -0.00013011
10810, -0.000137918
10820, -0.000139951
10830, -0.00012993
10840, -0.000128999
10850, -0.000136151
10860, -0.000126072
10870, -0.000136363
10880, -0.000142218
10890, -0.000140727
10900, -0.000151254
10910, -0.000153617
10920, -0.000156931
10930, -0.000158688
10940, -0.000161681
10950, -0.000154838
10960, -0.000154681
10970, -0.000154239
10980, -0.000146003
10990, -0.000134543
11000, -0.000143981
11010, -0.00014142
11020, -0.000139801
11030, -0.000148772
11040, -0.000179429
11050, -0.000167646
11060, -0.000168746
11070, -0.000175424
11080, -0.000192877
11090, -0.000192171
11100, -0.000191058
11110, -0.000201987
11120, -0.000213707
11130, -0.000213263
11140, -0.000229013
11150, -0.000198917
11160, -0.000177764
11170, -0.000181539
11180, -0.000186969
11190, -0.000165904
11200, -0.000159435
11210, -0.000158682
11220, -0.000148463
11230, -0.000156393
11240, -0.000170043
11250, -0.000151396
11260, -0.000136904
11270, -0.000154045
11280, -0.000161378
11290, -0.000161688
11300, -0.00018371
11310, -0.000181454
11320, -0.00020392
11330, -0.000219605
11340, -0.000215788
11350, -0.000219419
11360, -0.000204878
11370, -0.000209927
11380, -0.000224706
11390, -0.000239156
11400, -0.000247176
11410, -0.000243012
11420, -0.000227278
11430, -0.000213912
11440, -0.000197668
11450, -0.000181945
11460, -0.000193873
11470, -0.000203275
11480, -0.000204704
11490, -0.000216591
11500, -0.00020234
11510, -0.000198486
11520, -0.000205425
11530, -0.000218427
11540, -0.000220653
11550, -0.000238122
11560, -0.000248636
11570, -0.000247203
11580, -0.000228707
11590, -0.000244489
11600, -0.000275414
11610, -0.000265596
11620, -0.000269069
11630, -0.000269832
11640, -0.000269447
11650, -0.000238988
11660, -0.000234651
11670, -0.000232105
11680, -0.000239221
11690, -0.000220285
11700, -0.000209151
11710, -0.000230031
11720, -0.000213673
11730, -0.000202612
11740, -0.000214461
11750, -0.00021444
11760, -0.000230794
11770, -0.000243565
11780, -0.000238139
11790, -0.000244612
11800, -0.000231387
11810, -0.000234687
11820, -0.0002369
11830, -0.000233458
11840, -0.00020507
11850, -0.000208989
11860, -0.000212571
11870, -0.000198058
11880, -0.000200131
11890, -0.000191989
11900, -0.000193139
11910, -0.000201036
11920, -0.000202496
11930, -0.000200488
11940, -0.000212909
11950, -0.000204132
11960, -0.000194288
11970, -0.000205077
11980, -0.000206719
11990, -0.000203157
12000, -0.000220584
12010, -0.00023324
12020, -0.000232963
12030, -0.000227004
12040, -0.000240554
12050, -0.000242954
12060, -0.000250887
12070, -0.000257503
12080, -0.000268043
12090, -0.000276884
12100, -0.000273322
12110, -0.000274575
12120, -0.000273677
12130, -0.000275541
12140, -0.000287167
12150, -0.000277614
12160, -0.000282882
12170, -0.000286779
12180, -0.000299075
12190, -0.00030331
12200, -0.000303985
12210, -0.000291571
12220, -0.000279141
12230, -0.00029205
12240, -0.000280979
12250, -0.00027909
12260, -0.000287881
12270, -0.000275235
12280, -0.000279164
12290, -0.00027975
12300, -0.000275635
12310, -0.00027518
12320, -0.000289556
12330, -0.000287073
12340, -0.000285325
12350, -0.000290115
12360, -0.000291815
12370, -0.000284997
12380, -0.000284545
12390, -0.000273986
12400, -0.000280903
12410, -0.000278817
12420, -0.000275938
12430, -0.000270986
12440, -0.00027951
12450, -0.000295884
12460, -0.000279161
12470, -0.000277943
12480, -0.000282328
12490, -0.000277914
12500, -0.00027326
12510, -0.000258901
12520, -0.000254272
12530, -0.000246684
12540, -0.000240027
12550, -0.000231156
12560, -0.00024326
12570, -0.000223985
12580, -0.000226974
12590, -0.000211313
12600, -0.000208724
12610, -0.000197814
12620, -0.00019355
12630, -0.000199498
12640, -0.000207353
12650, -0.000204972
12660, -0.000201717
12670, -0.000215254
12680, -0.000216491
12690, -0.000216205
12700, -0.000217836
12710, -0.00021198
12720, -0.000206365
12730, -0.000206888
12740, -0.000207151
12750, -0.000214753
12760, -0.000206552
12770, -0.000201189
12780, -0.000188405
12790, -0.000196044
12800, -0.000196695
12810, -0.000183525
12820, -0.000181248
12830, -0.000184464
12840, -0.000193422
12850, -0.000202509
12860, -0.00018721
12870, -0.000192999
12880, -0.000194951
12890, -0.000182676
12900, -0.00017242
12910, -0.00017882
12920, -0.000177634
12930, -0.000174298
12940, -0.000169191
12950, -0.000146772
12960, -0.00015052
12970, -0.000144975
12980, -0.000145758
12990, -0.000157669
13000, -0.000175179
13010, -0.000154735
13020, -0.00014147
13030, -0.000155466
13040, -0.000147133
13050, -0.000133949
13060, -0.00013931
13070, -0.000148681
13080, -9.81613e-05
13090, -0.000111446
13100, -7.98923e-05
13110, -9.73245e-05
13120, -0.000103829
13130, -0.00012227
13140, -9.96812e-05
13150, -8.78041e-05
13160, -8.05648e-05
13170, -7.43783e-05
13180, -6.08671e-05
13190, -7.02157e-05
13200, -8.94837e-05
13210, -7.01083e-05
13220, -6.57312e-05
13230, -6.87389e-05
13240, -0.000102335
13250, -0.000105036
13260, -9.82901e-05
13270, -0.000132917
13280, -0.000113615
13290, -0.000109585
13300, -0.000106539
13310, -0.000112677
13320, -0.000100768
13330, -0.000103489
13340, -0.000114519
13350, -0.000108971
13360, -0.000119867
13370, -6.83159e-05
13380, -6.51105e-05
13390, -6.86147e-05
13400, -6.01247e-05
13410, -7.59851e-05
13420, -7.47081e-05
13430, -9.96496e-05
13440, -0.000112586
13450, -0.000104111
13460, -0.000114158
13470, -0.000109706
13480, -0.000121366
13490, -0.000100801
13500, -8.82436e-05
13510, -6.65634e-05
13520, -5.05969e-05
13530, -3.24403e-05
13540, -3.79658e-05
13550, -4.38358e-05
13560, -3.49857e-05
13570, -4.43898e-05
13580, -4.87394e-05
13590, -5.80436e-05
13600, -7.96762e-05
13610, -7.75542e-05
13620, -8.88914e-05
13630, -8.88336e-05
13640, -9.28968e-05
13650, -0.000101708
13660, -0.000109597
13670, -8.49634e-05
13680, -9.17713e-05
13690, -0.000112431
13700, -0.000123626
13710, -0.000134442
